timestamps,TP9,AF7,AF8,TP10,Right AUX
1678793452.820,63.965,75.195,-52.246,111.816,23.438
1678793452.824,19.531,83.984,-38.574,-100.098,59.570
1678793452.828,3.906,74.219,-42.480,-118.652,12.207
1678793452.832,9.277,50.781,-61.523,60.547,-12.695
1678793452.836,40.039,51.758,-77.637,166.016,26.367
1678793452.840,67.871,71.777,-69.824,85.938,-27.832
1678793452.844,30.273,80.566,-52.246,-116.211,-54.688
1678793452.848,15.625,77.148,-39.551,-151.367,19.043
1678793452.851,4.883,52.734,-61.523,50.781,30.762
1678793452.855,12.207,30.762,-93.750,199.219,24.902
1678793452.859,35.645,50.293,-82.031,133.789,26.855
1678793452.863,16.113,75.195,-61.035,-34.668,-4.395
1678793452.867,0.488,67.383,-56.641,-121.094,20.020
1678793452.871,-6.348,44.922,-88.867,-22.949,4.395
1678793452.875,-3.418,29.297,-122.070,152.344,-18.066
1678793452.879,24.902,36.621,-115.723,181.152,-16.113
1678793452.883,45.410,57.617,-95.703,-24.902,53.223
1678793452.887,0.488,60.547,-95.703,-175.781,95.703
1678793452.891,-4.395,49.805,-121.094,-28.809,24.414
1678793452.894,31.738,35.645,-135.742,178.223,25.391
1678793452.898,20.996,29.297,-143.555,155.762,57.129
1678793452.902,2.930,42.480,-127.441,-35.645,2.441
1678793452.906,-0.977,51.270,-108.398,-134.277,0.977
1678793452.910,24.902,46.875,-123.535,-20.020,32.227
1678793452.914,12.207,24.902,-147.949,130.371,41.992
1678793452.918,0.977,24.414,-154.297,131.836,49.316
1678793452.922,4.883,48.340,-130.371,-11.230,-20.508
1678793452.926,-33.203,51.270,-116.699,-178.223,18.555
1678793452.930,-42.969,40.527,-120.117,-116.699,70.312
1678793452.933,14.648,22.949,-132.812,103.516,19.531
1678793452.937,66.406,22.461,-122.559,182.129,53.711
1678793452.941,20.020,42.969,-101.562,26.367,64.453
1678793452.945,-49.316,49.316,-67.383,-134.277,7.812
1678793452.949,-43.457,34.668,27.344,-110.352,46.387
1678793452.953,-13.672,15.625,96.680,46.875,75.684
1678793452.957,16.602,12.207,142.090,161.621,30.273
1678793452.961,33.691,24.414,211.914,35.156,13.672
1678793452.965,-7.812,36.133,274.902,-143.066,12.695
1678793452.969,0.000,32.715,295.898,-133.789,32.715
1678793452.973,25.391,16.602,292.969,56.152,58.594
1678793452.976,4.883,6.348,305.664,190.430,22.949
1678793452.980,7.324,22.949,341.797,102.539,13.184
1678793452.984,13.672,47.852,377.441,-84.473,57.617
1678793452.988,-3.418,41.992,379.883,-124.512,60.059
1678793452.992,6.348,21.484,358.398,47.852,39.551
1678793452.996,32.715,20.508,354.004,213.867,32.227
1678793453.000,25.879,31.250,373.535,117.188,44.434
1678793453.004,17.578,47.363,392.090,-82.031,34.668
1678793453.008,16.113,50.293,398.926,-120.117,17.578
1678793453.012,3.906,34.180,381.348,29.297,20.020
1678793453.015,28.320,27.832,361.328,166.504,20.020
1678793453.019,68.359,36.621,373.047,140.625,29.297
1678793453.023,36.621,50.293,385.254,-19.043,14.160
1678793453.027,29.297,59.570,387.207,-121.582,-29.297
1678793453.031,33.691,46.387,369.629,-6.836,26.367
1678793453.035,5.859,27.832,336.426,166.016,40.527
1678793453.039,19.531,30.762,336.914,179.688,20.508
1678793453.043,60.059,54.199,356.445,2.441,25.879
1678793453.047,24.414,69.336,356.934,-143.066,50.781
1678793453.051,12.695,53.223,341.797,-19.531,86.426
1678793453.055,55.664,26.855,326.660,190.918,26.367
1678793453.058,41.504,23.926,314.453,210.449,8.789
1678793453.062,35.156,39.062,323.242,42.480,7.324
1678793453.066,11.230,51.758,326.172,-133.789,-8.301
1678793453.070,25.879,50.293,305.176,-94.727,29.297
1678793453.074,50.781,33.691,293.945,149.414,47.363
1678793453.078,49.316,34.668,284.180,240.723,31.738
1678793453.082,24.902,53.711,288.574,55.176,28.809
1678793453.086,15.625,63.477,313.477,-84.961,13.184
1678793453.090,27.832,64.941,289.062,-15.625,-24.414
1678793453.094,17.090,49.316,259.277,159.668,-31.738
1678793453.097,32.715,42.480,265.625,257.324,32.715
1678793453.101,58.105,65.918,283.203,135.254,112.305
1678793453.105,55.664,89.355,293.457,-49.805,76.660
1678793453.109,39.062,84.961,280.762,-30.273,68.359
1678793453.113,-6.836,58.594,258.301,175.293,99.121
1678793453.117,37.109,56.152,259.766,309.082,44.434
1678793453.121,57.617,73.242,269.531,158.691,-21.973
1678793453.125,13.184,79.102,261.230,-47.363,13.672
1678793453.129,38.574,74.219,261.230,-47.852,47.852
1678793453.133,32.715,51.758,247.070,136.230,29.785
1678793453.137,24.902,48.340,228.027,252.930,54.199
1678793453.140,34.180,59.082,233.398,163.574,82.520
1678793453.144,45.898,59.082,259.766,15.625,80.566
1678793453.148,10.254,62.012,250.000,-61.523,63.477
1678793453.152,-28.320,43.457,218.750,51.758,34.180
1678793453.156,20.996,21.484,215.820,228.027,-7.812
1678793453.160,24.414,25.879,222.656,142.090,-30.762
1678793453.164,-22.461,47.363,238.281,-101.074,26.367
1678793453.168,-79.590,43.457,230.469,-186.523,91.309
1678793453.172,-109.375,19.531,200.684,-65.918,105.957
1678793453.176,-65.918,7.812,194.336,110.840,96.191
1678793453.179,-31.738,19.043,206.543,68.848,60.547
1678793453.183,-27.832,39.062,228.516,-109.863,38.574
1678793453.187,-40.527,44.922,224.609,-210.938,20.020
1678793453.191,-35.156,40.527,201.172,-113.281,-30.273
1678793453.195,-17.090,34.180,184.570,76.660,-35.645
1678793453.199,-9.277,38.574,183.594,48.340,5.859
1678793453.203,-12.695,51.758,206.055,-150.879,16.602
1678793453.207,13.672,61.523,228.516,-239.746,-1.953
1678793453.211,21.484,58.105,205.078,-134.277,-31.250
1678793453.215,6.836,39.551,175.781,12.695,-40.527
1678793453.219,16.602,37.109,185.059,47.852,-17.090
1678793453.222,0.977,50.293,202.148,-100.098,43.457
1678793453.226,-23.926,59.082,207.031,-250.000,32.227
1678793453.230,0.000,51.758,190.430,-178.223,14.648
1678793453.234,47.363,33.691,173.828,13.184,-15.625
1678793453.238,66.895,38.086,170.898,69.824,15.625
1678793453.242,45.410,53.711,187.500,-103.027,53.711
1678793453.246,-3.418,64.453,195.312,-291.504,21.973
1678793453.250,-6.836,62.988,177.246,-244.141,52.734
1678793453.254,50.781,51.270,175.293,-20.020,83.984
1678793453.258,65.430,42.480,166.992,76.172,8.301
1678793453.261,33.203,49.316,167.480,-57.617,-29.785
1678793453.265,35.645,67.871,186.035,-215.332,18.555
1678793453.269,-4.883,64.941,169.434,-222.656,66.406
1678793453.273,-29.297,48.340,156.738,-2.441,28.320
1678793453.277,28.809,48.828,157.715,113.281,36.621
1678793453.281,46.875,69.824,173.828,-6.836,50.781
1678793453.285,28.809,87.891,192.383,-146.484,19.043
1678793453.289,35.156,87.891,188.965,-151.855,32.715
1678793453.293,25.391,65.430,160.156,13.672,29.785
1678793453.297,62.500,56.152,149.414,173.340,15.137
1678793453.300,98.633,73.730,170.410,110.840,-1.465
1678793453.304,19.043,80.566,176.758,-101.074,-16.602
1678793453.308,-28.320,71.777,171.387,-149.902,0.977
1678793453.312,21.973,54.199,153.320,18.555,29.297
1678793453.316,41.992,45.898,139.160,182.129,7.324
1678793453.320,29.785,55.176,155.762,177.246,10.254
1678793453.324,38.086,75.684,170.898,-13.672,-10.254
1678793453.328,40.039,87.402,162.598,-133.789,-19.531
1678793453.332,0.000,66.895,151.855,48.340,32.227
1678793453.336,9.277,53.711,135.742,221.191,101.074
1678793453.340,24.902,57.129,142.090,168.945,98.145
1678793453.343,54.688,74.219,174.805,21.973,10.742
1678793453.347,41.504,82.520,173.340,-68.359,-16.602
1678793453.351,-21.973,62.500,136.719,58.105,9.277
1678793453.355,19.531,50.293,120.605,284.180,5.371
1678793453.359,54.688,56.641,125.977,269.043,9.277
1678793453.363,58.594,67.383,145.996,94.727,22.949
1678793453.367,5.859,76.172,156.250,-25.391,44.434
1678793453.371,-33.691,68.848,137.207,54.688,18.555
1678793453.375,21.484,48.340,118.652,325.684,11.719
1678793453.379,77.148,47.852,121.094,393.066,20.020
1678793453.382,62.988,74.707,129.883,184.082,-17.090
1678793453.386,26.367,85.449,143.066,85.938,-15.625
1678793453.390,-10.742,64.941,136.230,156.738,0.977
1678793453.394,4.883,43.457,96.191,324.707,49.316
1678793453.398,52.734,43.945,89.844,420.898,52.246
1678793453.402,48.340,59.570,115.723,295.410,23.926
1678793453.406,-7.324,78.125,131.836,192.871,83.496
1678793453.410,4.395,74.219,126.465,204.590,85.449
1678793453.414,47.852,56.152,102.539,385.254,47.363
1678793453.418,40.039,53.711,99.121,529.297,43.945
1678793453.421,58.105,74.707,116.211,407.227,25.879
1678793453.425,26.855,82.520,130.371,208.008,17.090
1678793453.429,-13.672,69.824,123.047,213.379,19.531
1678793453.433,38.086,55.176,95.703,394.531,86.426
1678793453.437,68.848,50.293,78.125,492.676,102.051
1678793453.441,89.844,56.641,90.820,409.180,35.156
1678793453.445,72.266,65.918,114.258,231.445,33.691
1678793453.449,38.086,65.430,115.234,160.156,-4.883
1678793453.453,103.516,45.410,93.262,286.621,13.672
1678793453.457,175.293,38.086,75.195,442.871,43.457
1678793453.460,144.531,49.805,86.426,293.457,45.410
1678793453.464,85.449,70.312,108.887,67.383,96.680
1678793453.468,90.820,82.031,112.305,83.984,42.969
1678793453.472,109.863,62.012,89.355,298.340,43.457
1678793453.476,125.977,42.969,78.125,517.578,106.445
1678793453.480,121.582,54.199,89.355,442.383,62.500
1678793453.484,90.332,68.359,101.562,166.016,-10.742
1678793453.488,43.457,71.289,103.027,58.594,1.465
1678793453.492,52.246,69.336,81.055,150.391,9.766
1678793453.496,71.289,59.570,69.336,321.777,34.668
1678793453.500,67.383,58.105,78.613,312.500,-33.203
1678793453.503,61.035,71.289,98.145,116.211,-61.035
1678793453.507,13.672,84.473,103.027,-25.879,23.926
1678793453.511,-6.348,82.031,85.938,30.273,71.777
1678793453.515,19.531,66.895,69.336,173.828,59.570
1678793453.519,48.340,62.012,72.266,204.590,0.000
1678793453.523,39.062,82.520,94.238,27.344,-15.137
1678793453.527,-9.277,94.238,103.027,-160.645,52.246
1678793453.531,-39.551,84.961,85.938,-98.145,-12.207
1678793453.535,-58.105,64.941,67.383,72.266,-13.672
1678793453.539,-18.555,65.430,63.965,120.117,77.148
1678793453.542,3.418,79.590,83.984,-45.410,1.465
1678793453.546,-54.199,87.891,101.074,-199.707,-0.977
1678793453.550,-68.359,87.402,91.309,-140.625,0.488
1678793453.554,-29.785,71.289,71.777,8.789,-7.812
1678793453.558,-12.207,62.500,66.406,66.406,54.199
1678793453.562,-31.738,71.289,74.707,-63.477,22.949
1678793453.566,-90.820,80.078,101.074,-221.191,-21.973
1678793453.570,-78.613,86.914,103.516,-206.543,19.043
1678793453.574,-21.973,67.383,66.406,-16.602,45.410
1678793453.578,-51.270,45.898,53.711,68.359,3.906
1678793453.582,-85.449,55.664,77.148,-83.496,-14.160
1678793453.585,-87.891,76.660,95.215,-271.973,55.176
1678793453.589,-94.727,80.566,90.820,-288.574,62.012
1678793453.593,-79.590,57.617,74.219,-124.512,4.395
1678793453.597,-57.129,37.598,53.223,-19.043,33.203
1678793453.601,-29.785,41.504,55.176,-110.352,47.363
1678793453.605,-56.152,55.664,79.102,-301.758,0.000
1678793453.609,-128.418,54.688,86.426,-327.637,32.715
1678793453.613,-106.934,46.387,73.730,-162.598,46.875
1678793453.617,-60.059,37.598,56.641,-37.598,18.066
1678793453.621,-41.504,39.062,62.988,-86.914,72.266
1678793453.625,-45.410,59.082,84.473,-253.906,48.828
1678793453.628,-71.289,57.129,82.031,-314.453,28.320
1678793453.632,-85.449,39.062,67.383,-177.246,48.828
1678793453.636,-38.086,31.250,54.688,-21.484,-11.719
1678793453.640,-17.578,30.273,54.199,-27.344,13.672
1678793453.644,-50.781,52.246,76.172,-215.820,52.734
1678793453.648,-70.801,61.523,91.309,-312.012,42.969
1678793453.652,-105.469,45.898,72.266,-180.176,57.617
1678793453.656,-78.125,38.086,52.246,17.090,55.664
1678793453.660,-34.668,36.133,58.105,41.504,55.176
1678793453.664,-47.363,41.992,72.266,-171.875,39.551
1678793453.668,-85.938,55.664,78.125,-294.434,21.484
1678793453.671,-92.773,49.316,60.547,-178.711,89.844
1678793453.675,-22.461,30.762,47.852,30.273,48.340
1678793453.679,-30.762,25.391,49.316,43.457,-26.855
1678793453.683,-74.219,42.969,64.453,-138.184,58.594
1678793453.687,-63.477,60.059,82.031,-219.727,85.938
1678793453.691,-59.570,54.688,77.148,-133.789,40.039
1678793453.695,-44.434,39.062,60.059,44.434,-28.320
1678793453.699,23.926,36.621,51.758,109.375,-36.621
1678793453.703,14.648,60.059,73.730,-52.734,-10.742
1678793453.707,-65.430,75.195,95.215,-217.773,-13.672
1678793453.711,-63.965,59.570,80.566,-158.691,-12.695
1678793453.714,-20.020,42.480,55.664,30.762,4.883
1678793453.718,9.766,27.832,44.922,137.207,24.902
1678793453.722,37.109,39.062,56.152,16.602,18.066
1678793453.726,4.395,56.152,71.777,-163.574,2.930
1678793453.730,-40.039,63.477,71.777,-137.207,29.297
1678793453.734,-5.371,56.152,57.617,63.477,101.074
1678793453.738,30.273,39.062,52.734,201.660,50.293
1678793453.742,60.059,53.711,67.383,88.379,-15.137
1678793453.746,59.570,77.148,89.844,-97.656,6.836
1678793453.750,5.371,79.102,90.820,-103.516,50.781
1678793453.754,3.906,60.547,57.129,49.805,49.316
1678793453.757,24.902,42.480,47.363,146.973,18.555
1678793453.761,43.457,48.340,61.523,77.637,49.805
1678793453.765,45.410,68.359,74.707,-83.008,32.227
1678793453.769,-40.527,70.801,82.520,-133.301,83.496
1678793453.773,-37.109,57.129,63.477,7.324,75.684
1678793453.777,23.438,45.410,43.945,193.359,29.297
1678793453.781,31.250,59.082,62.988,147.461,77.148
1678793453.785,6.836,81.543,90.332,-97.656,81.543
1678793453.789,-1.465,86.914,95.215,-169.922,-32.227
1678793453.793,11.230,75.684,86.426,-11.230,-8.301
1678793453.797,31.738,57.129,67.871,155.762,67.871
1678793453.800,24.902,51.758,64.453,124.512,21.484
1678793453.804,22.949,67.383,97.168,-34.180,-5.859
1678793453.808,19.043,80.566,109.863,-127.441,27.832
1678793453.812,7.324,74.219,87.891,-29.297,6.348
1678793453.816,10.742,63.477,67.383,138.184,-50.293
1678793453.820,20.508,62.012,70.801,150.391,-13.184
1678793453.824,15.625,66.406,93.750,2.441,42.969
1678793453.828,20.020,85.449,102.539,-143.066,81.055
1678793453.832,1.465,80.078,80.566,-51.270,49.805
1678793453.836,-12.207,46.387,67.871,164.062,55.176
1678793453.839,45.898,41.992,78.125,234.375,26.855
1678793453.843,33.691,50.293,81.543,48.828,14.648
1678793453.847,-19.531,63.477,82.031,-128.418,68.359
1678793453.851,-40.527,63.477,73.730,-51.270,46.875
1678793453.855,-28.809,39.062,52.246,136.719,3.418
1678793453.859,17.578,35.156,42.969,195.801,-20.508
1678793453.863,22.949,45.410,56.641,35.645,-9.277
1678793453.867,-8.789,59.570,74.219,-145.020,29.785
1678793453.871,-42.969,61.523,70.312,-102.051,15.137
1678793453.875,-44.922,40.527,52.734,103.516,-25.391
1678793453.879,-1.465,27.832,38.086,200.195,-38.086
1678793453.882,17.090,43.945,58.105,76.172,15.625
1678793453.886,-8.789,56.641,78.613,-126.953,45.410
1678793453.890,-41.016,52.246,59.082,-139.160,-35.645
1678793453.894,-23.438,42.480,43.945,96.191,-32.227
1678793453.898,15.625,37.109,41.992,204.590,1.465
1678793453.902,19.043,48.828,49.805,26.367,-14.648
1678793453.906,-7.812,47.363,63.965,-152.344,-2.441
1678793453.910,-50.293,40.527,57.129,-152.832,13.672
1678793453.914,-51.758,27.832,29.297,12.695,57.617
1678793453.918,7.324,12.207,13.672,154.785,14.648
1678793453.922,8.789,23.438,20.996,64.941,-14.160
1678793453.925,-26.367,40.039,44.434,-157.227,5.371
1678793453.929,-44.922,48.340,58.594,-177.734,4.883
1678793453.933,-58.594,35.156,28.809,-2.930,17.578
1678793453.937,-19.531,20.996,5.371,130.859,64.941
1678793453.941,22.461,30.273,20.020,87.891,35.645
1678793453.945,18.555,46.875,48.340,-83.984,1.953
1678793453.949,-34.668,52.734,51.758,-132.812,19.531
1678793453.953,-38.086,36.133,27.344,-0.977,62.500
1678793453.957,-9.766,17.578,20.508,122.559,82.520
1678793453.961,-22.461,21.973,27.344,123.047,38.574
1678793453.964,-26.855,44.922,40.527,-45.898,3.906
1678793453.968,-36.133,50.781,48.340,-170.898,77.637
1678793453.972,-33.691,38.086,45.410,-47.852,99.121
1678793453.976,2.441,29.297,32.227,118.652,-5.859
1678793453.980,10.254,20.020,16.113,117.188,-39.551
1678793453.984,-8.789,22.461,37.109,-42.480,57.617
1678793453.988,-23.438,41.992,51.758,-181.641,67.383
1678793453.992,-29.297,38.086,33.691,-90.820,41.992
1678793453.996,-11.719,11.719,19.043,89.844,76.172
1678793454.000,-17.578,3.906,20.508,124.512,49.805
1678793454.004,-43.945,24.414,32.715,-44.434,54.688
1678793454.007,-40.039,43.945,53.223,-189.453,93.750
1678793454.011,-33.203,38.574,50.293,-100.586,94.727
1678793454.015,-12.695,21.973,31.738,84.961,75.684
1678793454.019,10.742,20.996,42.480,135.742,40.039
1678793454.023,-0.977,33.203,51.758,10.742,60.059
1678793454.027,-19.531,40.039,56.152,-146.973,63.965
1678793454.031,-59.570,29.785,54.688,-135.742,-3.418
1678793454.035,-51.270,19.531,30.762,44.434,-16.113
1678793454.039,5.859,26.367,27.344,166.504,-41.504
1678793454.043,18.555,35.645,37.109,46.875,-41.992
1678793454.047,-2.441,48.340,49.316,-153.320,-2.441
1678793454.050,-38.086,43.945,55.176,-150.879,-7.324
1678793454.054,-40.039,21.484,43.945,64.941,54.688
1678793454.058,5.371,17.578,28.809,192.383,76.172
1678793454.062,19.531,34.180,46.875,58.105,80.078
1678793454.066,49.316,50.293,66.406,-128.906,41.992
1678793454.070,0.000,51.270,56.152,-175.293,-42.480
1678793454.074,-76.660,41.992,40.039,-7.812,25.879
1678793454.078,-40.039,29.785,15.137,137.695,102.051
1678793454.082,28.320,38.574,32.227,79.590,54.199
1678793454.086,41.016,61.035,69.336,-100.586,0.000
1678793454.089,-20.508,66.895,71.777,-144.043,9.277
1678793454.093,-50.293,47.852,48.340,-4.395,-11.230
1678793454.097,-25.391,33.691,24.902,119.141,-18.066
1678793454.101,5.371,41.992,29.297,70.801,58.105
1678793454.105,16.113,60.059,64.453,-88.867,45.410
1678793454.109,21.484,77.637,82.520,-98.145,28.320
1678793454.113,-10.742,66.406,55.664,-2.930,-6.348
1678793454.117,-41.016,42.969,33.203,72.754,-61.523
1678793454.121,0.977,43.945,35.156,81.543,10.254
1678793454.125,31.250,64.453,50.781,-56.152,16.113
1678793454.129,-8.789,71.289,71.777,-141.113,-23.438
1678793454.132,-37.598,56.152,62.500,-36.621,0.977
1678793454.136,-41.016,34.668,27.832,128.906,50.781
1678793454.140,6.348,29.785,21.973,165.527,45.410
1678793454.144,37.109,48.340,46.387,7.324,-15.137
1678793454.148,-9.277,56.641,55.664,-147.949,15.625
1678793454.152,11.719,46.387,56.641,-54.688,21.484
1678793454.156,-8.301,28.320,46.387,118.652,-31.738
1678793454.160,-63.965,13.672,35.645,164.062,16.113
1678793454.164,-7.812,20.996,54.688,15.137,50.781
1678793454.168,1.953,39.551,68.359,-141.602,32.227
1678793454.172,-59.082,35.156,68.848,-81.543,30.762
1678793454.175,-81.543,19.531,56.152,79.590,10.254
1678793454.179,-33.203,20.020,44.434,140.137,-27.344
1678793454.183,0.488,36.133,51.758,4.883,40.527
1678793454.187,-42.969,48.340,67.383,-135.742,52.734
1678793454.191,-90.820,41.992,60.547,-132.324,67.383
1678793454.195,-77.148,33.203,41.992,20.996,19.043
1678793454.199,-14.648,34.180,42.969,159.668,-32.227
1678793454.203,20.020,42.480,58.105,66.406,5.371
1678793454.207,-13.672,58.105,65.918,-111.328,61.523
1678793454.211,-32.227,61.035,69.336,-89.355,52.246
1678793454.214,-42.480,45.410,53.711,68.848,15.625
1678793454.218,-28.320,32.715,33.203,168.945,106.934
1678793454.222,18.555,40.039,46.875,80.078,52.246
1678793454.226,1.953,54.688,67.383,-93.750,-15.137
1678793454.230,-40.527,56.152,62.988,-112.305,27.344
1678793454.234,-26.855,44.922,43.457,14.160,-9.766
1678793454.238,2.441,32.227,37.598,143.066,-36.621
1678793454.242,59.082,40.039,54.688,121.094,26.855
1678793454.246,13.672,52.246,61.523,-81.543,102.051
1678793454.250,-63.477,54.688,55.664,-156.250,79.102
1678793454.253,-23.438,48.340,45.410,-15.625,20.508
1678793454.257,0.977,30.273,31.250,117.676,80.566
1678793454.261,24.414,25.391,37.109,145.020,87.891
1678793454.265,17.578,46.387,46.875,-26.855,35.156
1678793454.269,-2.930,62.988,56.152,-179.688,28.809
1678793454.273,-9.766,52.734,49.805,-36.621,28.809
1678793454.277,-14.160,30.762,32.227,131.348,32.715
